Date,Close
2004-09-08,1116.27002
2004-09-09,1118.380005
2004-09-10,1123.920044
2004-09-13,1125.819946
2004-09-14,1128.329956
2004-09-16,1123.5
2004-09-17,1128.550049
2004-09-20,1122.1999510000003
2004-09-21,1129.300049
2004-09-22,1113.5600589999997
2004-09-23,1108.359985
2004-09-24,1110.109985
2004-09-27,1103.52002
2004-09-28,1110.0600589999997
2004-09-29,1114.800049
2004-09-30,1114.579956
2004-10-01,1131.5
2004-10-04,1135.170044
2004-10-05,1134.47998
2004-10-11,1124.390015
2004-10-12,1121.839966
2004-10-13,1113.650024
2004-10-14,1103.290039
2004-10-15,1108.199951
2004-10-22,1095.73999
2004-10-25,1094.800049
2004-10-26,1111.089966
2004-10-28,1127.439941
2004-10-29,1130.199951
2004-11-01,1130.51001
2004-11-02,1130.560059
2004-11-04,1161.670044
2004-11-05,1166.170044
2004-11-08,1164.890015
2004-11-09,1164.079956
2004-11-10,1162.910034
2004-11-11,1173.47998
2004-11-12,1184.170044
2004-11-15,1183.810059
2004-11-16,1175.430054
2004-11-17,1181.939941
2004-11-18,1183.550049
2004-11-19,1170.339966
2004-11-22,1177.23999
2004-11-23,1176.939941
2004-11-24,1181.76001
2004-11-26,1182.650024
2004-11-29,1178.569946
2004-11-30,1173.819946
2004-12-02,1190.329956
2004-12-03,1191.170044
2004-12-06,1190.25
2004-12-07,1177.069946
2004-12-08,1182.810059
2004-12-13,1198.6800540000002
2004-12-15,1205.719971
2004-12-17,1194.199951
2004-12-21,1205.449951
2004-12-22,1209.569946
2004-12-23,1210.130005
2004-12-27,1204.920044
2004-12-28,1213.540039
2004-12-29,1213.449951
2004-12-31,1211.920044
2005-01-03,1202.079956
2005-01-05,1183.73999
2005-01-06,1187.890015
2005-01-07,1186.189941
2005-01-10,1190.25
2005-01-11,1182.98999
2005-01-12,1187.699951
2005-01-13,1177.449951
2005-01-14,1184.52002
2005-01-18,1195.97998
2005-01-19,1184.630005
2005-01-21,1167.869995
2005-01-24,1163.75
2005-01-25,1168.410034
2005-01-26,1174.069946
2005-01-27,1174.550049
2005-01-28,1171.359985
2005-01-31,1181.27002
2005-02-01,1189.410034
2005-02-02,1193.189941
2005-02-03,1189.890015
2005-02-04,1203.030029
2005-02-07,1201.719971
2005-02-08,1202.3000489999997
2005-02-09,1191.98999
2005-02-10,1197.01001
2005-02-11,1205.300049
2005-02-14,1206.140015
2005-02-16,1210.339966
2005-02-17,1200.75
2005-02-18,1201.589966
2005-02-22,1184.160034
2005-02-23,1190.8000489999997
2005-02-25,1211.369995
2005-02-28,1203.599976
2005-03-01,1210.410034
2005-03-02,1210.079956
2005-03-03,1210.469971
2005-03-04,1222.119995
2005-03-07,1225.310059
2005-03-09,1207.01001
2005-03-10,1209.25
2005-03-11,1200.079956
2005-03-14,1206.829956
2005-03-15,1197.75
2005-03-16,1188.069946
2005-03-17,1190.209961
2005-03-18,1189.650024
2005-03-21,1183.780029
2005-03-22,1171.7099610000002
2005-03-23,1172.530029
2005-03-24,1171.4200440000002
2005-03-28,1174.280029
2005-03-29,1165.359985
2005-03-30,1181.410034
2005-03-31,1180.589966
2005-04-01,1172.920044
2005-04-04,1176.119995
2005-04-05,1181.390015
2005-04-07,1191.140015
2005-04-08,1181.199951
2005-04-12,1187.76001
2005-04-13,1173.790039
2005-04-14,1162.050049
2005-04-18,1145.97998
2005-04-20,1137.5
2005-04-21,1159.949951
2005-04-22,1152.119995
2005-04-25,1162.099976
2005-04-28,1143.219971
2005-04-29,1156.849976
2005-05-02,1162.160034
2005-05-03,1161.170044
2005-05-04,1175.650024
2005-05-10,1166.219971
2005-05-11,1171.109985
2005-05-12,1159.359985
2005-05-13,1154.050049
2005-05-18,1185.5600589999997
2005-05-19,1191.079956
2005-05-23,1193.859985
2005-05-24,1194.069946
2005-05-25,1190.01001
2005-05-26,1197.619995
2005-05-27,1198.780029
2005-05-31,1191.5
2005-06-01,1202.219971
2005-06-02,1204.290039
2005-06-06,1197.51001
2005-06-07,1197.26001
2005-06-08,1194.670044
2005-06-09,1200.930054
2005-06-10,1198.109985
2005-06-13,1200.819946
2005-06-14,1203.910034
2005-06-15,1206.579956
2005-06-16,1210.959961
2005-06-17,1216.959961
2005-06-20,1216.099976
2005-06-21,1213.609985
2005-06-22,1213.880005
2005-06-23,1200.72998
2005-06-24,1191.569946
2005-06-27,1190.689941
2005-06-28,1201.569946
2005-06-29,1199.849976
2005-06-30,1191.329956
2005-07-01,1194.439941
2005-07-05,1204.98999
2005-07-07,1197.869995
2005-07-11,1219.439941
2005-07-12,1222.209961
2005-07-13,1223.290039
2005-07-14,1226.5
2005-07-15,1227.920044
2005-07-18,1221.130005
2005-07-19,1229.349976
2005-07-20,1235.199951
2005-07-21,1227.040039
2005-07-22,1233.680054
2005-07-26,1231.160034
2005-07-27,1236.7900389999998
2005-07-28,1243.719971
2005-08-01,1235.349976
2005-08-02,1244.119995
2005-08-03,1245.040039
2005-08-08,1223.130005
2005-08-09,1231.380005
2005-08-11,1237.810059
2005-08-12,1230.390015
2005-08-16,1219.339966
2005-08-17,1220.23999
2005-08-22,1221.72998
2005-08-23,1217.589966
2005-08-24,1209.589966
2005-08-29,1212.280029
2005-08-31,1220.329956
2005-09-01,1221.589966
2005-09-06,1233.390015
2005-09-07,1236.359985
2005-09-08,1231.670044
2005-09-09,1241.47998
2005-09-13,1231.199951
2005-09-14,1227.160034
2005-09-19,1231.02002
2005-09-20,1221.339966
2005-09-21,1210.199951
2005-09-22,1214.619995
2005-09-23,1215.2900389999998
2005-09-26,1215.630005
2005-09-27,1215.6600340000002
2005-09-28,1216.890015
2005-09-30,1228.810059
2005-10-04,1214.469971
2005-10-05,1196.390015
2005-10-07,1195.9000240000003
2005-10-10,1187.329956
2005-10-11,1184.869995
2005-10-13,1176.839966
2005-10-14,1186.569946
2005-10-17,1190.099976
2005-10-18,1178.140015
2005-10-21,1179.589966
2005-10-24,1199.380005
2005-10-25,1196.540039
2005-10-26,1191.380005
2005-10-27,1178.900024
2005-10-31,1207.01001
2005-11-01,1202.76001
2005-11-03,1219.939941
2005-11-04,1220.140015
2005-11-08,1218.589966
2005-11-09,1220.650024
2005-11-10,1230.959961
2005-11-11,1234.719971
2005-11-14,1233.76001
2005-11-15,1229.01001
2005-11-16,1231.209961
2005-11-17,1242.800049
2005-11-18,1248.27002
2005-11-21,1254.849976
2005-11-22,1261.22998
2005-11-23,1265.609985
2005-11-25,1268.25
2005-11-28,1257.459961
2005-11-29,1257.47998
2005-11-30,1249.47998
2005-12-01,1264.670044
2005-12-05,1262.089966
2005-12-06,1263.699951
2005-12-07,1257.369995
2005-12-12,1260.430054
2005-12-13,1267.430054
2005-12-14,1272.73999
2005-12-15,1270.939941
2005-12-19,1259.920044
2005-12-21,1262.790039
2005-12-22,1268.119995
2005-12-23,1268.660034
2005-12-28,1258.170044
2005-12-29,1254.420044
2005-12-30,1248.290039
2006-01-03,1268.800049
2006-01-04,1273.459961
2006-01-05,1273.47998
2006-01-06,1285.449951
2006-01-10,1289.689941
2006-01-11,1294.180054
2006-01-12,1286.060059
2006-01-13,1287.6099850000003
2006-01-17,1282.930054
2006-01-18,1277.930054
2006-01-19,1285.0400389999998
2006-01-20,1261.48999
2006-01-23,1263.819946
2006-01-24,1266.859985
2006-01-25,1264.680054
2006-01-26,1273.829956
2006-01-27,1283.719971
2006-01-30,1285.189941
2006-01-31,1280.079956
2006-02-01,1282.459961
2006-02-02,1270.8399659999998
2006-02-03,1264.0300289999998
2006-02-06,1265.02002
2006-02-07,1254.780029
2006-02-08,1265.650024
2006-02-09,1263.780029
2006-02-10,1266.98999
2006-02-13,1262.859985
2006-02-14,1275.5300289999998
2006-02-15,1280.0
2006-02-16,1289.380005
2006-02-17,1287.23999
2006-02-21,1283.0300289999998
2006-02-22,1292.670044
2006-02-23,1287.790039
2006-02-24,1289.4300540000002
2006-02-27,1294.119995
2006-02-28,1280.660034
2006-03-01,1291.23999
2006-03-02,1289.140015
2006-03-03,1287.22998
2006-03-06,1278.26001
2006-03-07,1275.880005
2006-03-08,1278.469971
2006-03-09,1272.22998
2006-03-10,1281.4200440000002
2006-03-13,1284.130005
2006-03-14,1297.47998
2006-03-15,1303.02002
2006-03-16,1305.329956
2006-03-17,1307.25
2006-03-20,1305.079956
2006-03-21,1297.22998
2006-03-22,1305.0400389999998
2006-03-23,1301.670044
2006-03-24,1302.949951
2006-03-27,1301.609985
2006-03-28,1293.22998
2006-03-29,1302.890015
2006-03-30,1300.25
2006-03-31,1294.869995
2006-04-03,1297.810059
2006-04-04,1305.930054
2006-04-05,1311.5600589999997
2006-04-06,1309.040039
2006-04-07,1295.5
2006-04-10,1296.619995
2006-04-11,1286.569946
2006-04-12,1288.119995
2006-04-13,1289.119995
2006-04-17,1285.3299559999998
2006-04-19,1309.9300540000002
2006-04-20,1311.459961
2006-04-21,1311.2800289999998
2006-04-24,1308.1099850000003
2006-04-25,1301.73999
2006-04-26,1305.4100340000002
2006-04-27,1309.719971
2006-04-28,1310.609985
2006-05-01,1305.189941
2006-05-02,1313.209961
2006-05-03,1308.1199949999998
2006-05-04,1312.25
2006-05-05,1325.76001
2006-05-08,1324.660034
2006-05-09,1325.140015
2006-05-10,1322.849976
2006-05-11,1305.920044
2006-05-12,1291.23999
2006-05-15,1294.5
2006-05-16,1292.079956
2006-05-17,1270.319946
2006-05-18,1261.810059
2006-05-19,1267.030029
2006-05-22,1262.069946
2006-05-23,1256.579956
2006-05-24,1258.5699459999998
2006-05-25,1272.8800049999995
2006-05-26,1280.1600340000002
2006-05-30,1259.869995
2006-05-31,1270.0899659999998
2006-06-01,1285.7099610000002
2006-06-02,1288.219971
2006-06-05,1265.2900389999998
2006-06-06,1263.8499759999997
2006-06-07,1256.1500240000003
2006-06-08,1257.9300540000002
2006-06-09,1252.300049
2006-06-12,1237.439941
2006-06-13,1223.6899410000003
2006-06-14,1230.040039
2006-06-15,1256.1600340000002
2006-06-16,1251.5400389999998
2006-06-19,1240.130005
2006-06-20,1240.119995
2006-06-21,1252.1999510000003
2006-06-22,1245.599976
2006-06-23,1244.5
2006-06-26,1250.560059
2006-06-27,1239.1999510000003
2006-06-28,1246.0
2006-06-29,1272.8699949999998
2006-06-30,1270.1999510000003
2006-07-03,1280.189941
2006-07-05,1270.9100340000002
2006-07-07,1265.47998
2006-07-10,1267.3399659999998
2006-07-11,1272.4300540000002
2006-07-12,1258.599976
2006-07-13,1242.280029
2006-07-14,1236.1999510000003
2006-07-17,1234.48999
2006-07-18,1236.859985
2006-07-19,1259.810059
2006-07-20,1249.130005
2006-07-21,1240.2900389999998
2006-07-24,1260.910034
2006-07-25,1268.880005
2006-07-26,1268.400024
2006-07-27,1263.199951
2006-07-28,1278.550049
2006-07-31,1276.660034
2006-08-01,1270.920044
2006-08-02,1277.4100340000002
2006-08-03,1280.27002
2006-08-04,1279.359985
2006-08-07,1275.77002
2006-08-08,1271.47998
2006-08-09,1265.9499510000003
2006-08-11,1266.73999
2006-08-14,1268.209961
2006-08-15,1285.579956
2006-08-16,1295.430054
2006-08-17,1297.47998
2006-08-18,1302.300049
2006-08-21,1297.52002
2006-08-22,1298.819946
2006-08-23,1292.98999
2006-08-24,1296.060059
2006-08-25,1295.089966
2006-08-28,1301.780029
2006-08-29,1304.280029
2006-08-30,1305.369995
2006-08-31,1303.819946
2006-09-01,1311.01001
2006-09-05,1313.25
2006-09-06,1300.26001
2006-09-07,1294.02002
2006-09-08,1298.920044
2006-09-11,1299.540039
2006-09-12,1313.0
2006-09-13,1318.069946
2006-09-14,1316.2800289999998
2006-09-15,1319.660034
2006-09-18,1321.180054
2006-09-19,1317.640015
2006-09-20,1325.180054
2006-09-21,1318.030029
2006-09-22,1314.780029
2006-09-26,1336.3499759999997
2006-09-27,1336.589966
2006-09-28,1338.880005
2006-09-29,1335.849976
2006-10-02,1331.3199459999998
2006-10-03,1334.109985
2006-10-04,1350.199951
2006-10-05,1353.219971
2006-10-06,1349.589966
2006-10-09,1350.660034
2006-10-10,1353.420044
2006-10-12,1362.829956
2006-10-13,1365.619995
2006-10-16,1369.060059
2006-10-17,1364.0500489999997
2006-10-18,1365.8000489999997
2006-10-19,1366.9599610000002
2006-10-20,1368.5999760000002
2006-10-23,1377.02002
2006-10-24,1377.380005
2006-10-25,1382.2199710000002
2006-10-26,1389.0799560000003
2006-10-27,1377.339966
2006-10-30,1377.930054
2006-10-31,1377.9399410000003
2006-11-01,1367.810059
2006-11-02,1367.339966
2006-11-03,1364.300049
2006-11-06,1379.780029
2006-11-07,1382.839966
2006-11-08,1385.7199710000002
2006-11-09,1378.329956
2006-11-10,1380.9000240000003
2006-11-13,1384.420044
2006-11-14,1393.219971
2006-11-15,1396.569946
2006-11-16,1399.76001
2006-11-17,1401.199951
2006-11-20,1400.5
2006-11-21,1402.8100590000001
2006-11-22,1406.0899660000002
2006-11-24,1400.9499510000003
2006-11-27,1381.9599609999998
2006-11-28,1386.719971
2006-11-29,1399.47998
2006-11-30,1400.630005
2006-12-01,1396.7099609999998
2006-12-04,1409.1199950000002
2006-12-05,1414.76001
2006-12-06,1412.900024
2006-12-07,1407.290039
2006-12-08,1409.839966
2006-12-11,1413.040039
2006-12-12,1411.5600589999997
2006-12-13,1413.209961
2006-12-14,1425.48999
2006-12-15,1427.0899660000002
2006-12-19,1425.5500489999997
2006-12-21,1418.300049
2006-12-22,1410.76001
2006-12-26,1416.900024
2006-12-27,1426.839966
2006-12-28,1424.72998
2006-12-29,1418.300049
2007-01-03,1416.5999760000002
2007-01-04,1418.339966
2007-01-05,1409.7099609999998
2007-01-08,1412.839966
2007-01-09,1412.109985
2007-01-10,1414.849976
2007-01-11,1423.819946
2007-01-12,1430.72998
2007-01-16,1431.900024
2007-01-17,1430.619995
2007-01-18,1426.369995
2007-01-19,1430.5
2007-01-22,1422.949951
2007-01-23,1427.98999
2007-01-24,1440.130005
2007-01-25,1423.900024
2007-01-26,1422.180054
2007-01-29,1420.619995
2007-01-30,1428.819946
2007-01-31,1438.23999
2007-02-01,1445.939941
2007-02-02,1448.390015
2007-02-05,1446.98999
2007-02-06,1448.0
2007-02-07,1450.02002
2007-02-08,1448.310059
2007-02-09,1438.0600590000001
2007-02-13,1444.26001
2007-02-14,1455.3000490000002
2007-02-16,1455.540039
2007-02-20,1459.680054
2007-02-21,1457.630005
2007-02-22,1456.380005
2007-02-23,1451.1899409999999
2007-02-27,1399.040039
2007-02-28,1406.819946
2007-03-01,1403.170044
2007-03-05,1374.119995
2007-03-06,1395.410034
2007-03-07,1391.969971
2007-03-08,1401.890015
2007-03-09,1402.839966
2007-03-13,1377.9499510000003
2007-03-14,1387.170044
2007-03-15,1392.280029
2007-03-16,1386.949951
2007-03-19,1402.060059
2007-03-20,1410.939941
2007-03-21,1435.0400390000002
2007-03-22,1434.540039
2007-03-26,1437.5
2007-03-27,1428.609985
2007-03-28,1417.22998
2007-03-29,1422.530029
2007-03-30,1420.859985
2007-04-02,1424.550049
2007-04-03,1437.77002
2007-04-04,1439.369995
2007-04-05,1443.76001
2007-04-09,1444.609985
2007-04-10,1448.390015
2007-04-12,1447.8000490000002
2007-04-13,1452.849976
2007-04-16,1468.3299560000003
2007-04-17,1471.47998
2007-04-18,1472.5
2007-04-19,1470.72998
2007-04-20,1484.3499759999997
2007-04-23,1480.930054
2007-04-24,1480.410034
2007-04-25,1495.420044
2007-04-26,1494.25
2007-04-27,1494.069946
2007-04-30,1482.369995
2007-05-01,1486.300049
2007-05-02,1495.920044
2007-05-03,1502.390015
2007-05-04,1505.619995
2007-05-08,1507.719971
2007-05-09,1512.579956
2007-05-11,1505.849976
2007-05-14,1503.150024
2007-05-16,1514.140015
2007-05-17,1512.75
2007-05-18,1522.75
2007-05-22,1524.119995
2007-05-23,1522.2800290000002
2007-05-24,1507.51001
2007-05-25,1515.72998
2007-05-29,1518.109985
2007-05-31,1530.619995
2007-06-04,1539.180054
2007-06-05,1530.949951
2007-06-06,1517.380005
2007-06-07,1490.7199709999998
2007-06-08,1507.670044
2007-06-11,1509.119995
2007-06-12,1493.0
2007-06-13,1515.670044
2007-06-14,1522.969971
2007-06-15,1532.910034
2007-06-18,1531.050049
2007-06-20,1512.8399660000002
2007-06-21,1522.189941
2007-06-22,1502.560059
2007-06-25,1497.73999
2007-06-26,1492.890015
2007-06-27,1506.3399659999998
2007-06-28,1505.709961
2007-06-29,1503.349976
2007-07-02,1519.430054
2007-07-03,1524.869995
2007-07-05,1525.400024
2007-07-06,1530.439941
2007-07-09,1531.849976
2007-07-10,1510.119995
2007-07-11,1518.76001
2007-07-12,1547.6999509999998
2007-07-13,1552.5
2007-07-16,1549.52002
2007-07-17,1549.369995
2007-07-18,1546.170044
2007-07-19,1553.079956
2007-07-20,1534.099976
2007-07-23,1541.569946
2007-07-24,1511.040039
2007-07-26,1482.660034
2007-07-27,1458.949951
2007-07-30,1473.910034
2007-07-31,1455.27002
2007-08-01,1465.810059
2007-08-02,1472.1999509999998
2007-08-03,1433.060059
2007-08-06,1467.670044
2007-08-07,1476.7099610000002
2007-08-08,1497.48999
2007-08-09,1453.089966
2007-08-10,1453.640015
2007-08-13,1452.920044
2007-08-15,1406.6999509999998
2007-08-16,1411.27002
2007-08-17,1445.939941
2007-08-20,1445.550049
2007-08-21,1447.119995
2007-08-22,1464.0699460000003
2007-08-23,1462.5
2007-08-24,1479.369995
2007-08-27,1466.790039
2007-08-28,1432.359985
2007-08-29,1463.76001
2007-08-31,1473.98999
2007-09-06,1478.5500490000002
2007-09-07,1453.5500490000002
2007-09-10,1451.699951
2007-09-12,1471.560059
2007-09-13,1483.9499509999998
2007-09-14,1484.25
2007-09-17,1476.650024
2007-09-18,1519.780029
2007-09-19,1529.030029
